trip_id,stop_id,stop_sequence,arrival_time,departure_time,shape_dist_traveled
t-r_167_-weekday-06:00:00-1-6,shape_450-1-0,0,07:12:00,07:12:00,3.000000
t-r_167_-weekday-06:00:00-1-6,shape_451-1-0,1,07:12:00,07:12:00,3.000000
t-r_167_-weekday-06:00:00-1-6,shape_650-1-1,2,07:16:32,07:16:32,1137.000000
t-r_167_-weekday-06:00:00-1-6,shape_650-1-0,3,07:16:32,07:16:32,1138.000000
t-r_167_-weekday-06:00:00-1-6,shape_523-1-0,4,09:36:02,09:36:02,36012.000000
t-r_167_-weekday-06:00:00-1-6,shape_523-1-1,5,09:36:02,09:36:02,36014.000000
t-r_167_-weekday-06:00:00-1-6,shape_450-1-1,6,09:36:29,09:36:29,36127.000000
t-r_167_-weekday-06:00:00-1-6,shape_451-1-1,7,09:36:29,09:36:29,36127.000000
t-r_167_-weekday-06:00:00-1-7,shape_450-1-0,0,07:24:00,07:24:00,3.000000
t-r_167_-weekday-06:00:00-1-7,shape_451-1-0,1,07:24:00,07:24:00,3.000000
t-r_167_-weekday-06:00:00-1-7,shape_650-1-1,2,07:28:32,07:28:32,1137.000000
t-r_167_-weekday-06:00:00-1-7,shape_650-1-0,3,07:28:32,07:28:32,1138.000000
t-r_167_-weekday-06:00:00-1-7,shape_523-1-0,4,09:48:02,09:48:02,36012.000000
t-r_167_-weekday-06:00:00-1-7,shape_523-1-1,5,09:48:02,09:48:02,36014.000000
t-r_167_-weekday-06:00:00-1-7,shape_450-1-1,6,09:48:29,09:48:29,36127.000000
t-r_167_-weekday-06:00:00-1-7,shape_451-1-1,7,09:48:29,09:48:29,36127.000000
t-r_167_-weekday-06:00:00-1-8,shape_450-1-0,0,07:36:00,07:36:00,3.000000
t-r_167_-weekday-06:00:00-1-8,shape_451-1-0,1,07:36:00,07:36:00,3.000000
t-r_167_-weekday-06:00:00-1-8,shape_650-1-1,2,07:40:32,07:40:32,1137.000000
t-r_167_-weekday-06:00:00-1-8,shape_650-1-0,3,07:40:32,07:40:32,1138.000000
t-r_167_-weekday-06:00:00-1-8,shape_523-1-0,4,10:00:02,10:00:02,36012.000000
t-r_167_-weekday-06:00:00-1-8,shape_523-1-1,5,10:00:02,10:00:02,36014.000000
t-r_167_-weekday-06:00:00-1-8,shape_450-1-1,6,10:00:29,10:00:29,36127.000000
t-r_167_-weekday-06:00:00-1-8,shape_451-1-1,7,10:00:29,10:00:29,36127.000000
t-r_167_-weekday-06:00:00-1-9,shape_450-1-0,0,07:48:00,07:48:00,3.000000
t-r_167_-weekday-06:00:00-1-9,shape_451-1-0,1,07:48:00,07:48:00,3.000000
t-r_167_-weekday-06:00:00-1-9,shape_650-1-1,2,07:52:32,07:52:32,1137.000000
t-r_167_-weekday-06:00:00-1-9,shape_650-1-0,3,07:52:32,07:52:32,1138.000000
t-r_167_-weekday-06:00:00-1-9,shape_523-1-0,4,10:12:02,10:12:02,36012.000000
t-r_167_-weekday-06:00:00-1-9,shape_523-1-1,5,10:12:02,10:12:02,36014.000000
t-r_167_-weekday-06:00:00-1-9,shape_450-1-1,6,10:12:29,10:12:29,36127.000000
t-r_167_-weekday-06:00:00-1-9,shape_451-1-1,7,10:12:29,10:12:29,36127.000000
t-r_167_-weekday-06:00:00-1-10,shape_450-1-0,0,08:00:00,08:00:00,3.000000
t-r_167_-weekday-06:00:00-1-10,shape_451-1-0,1,08:00:00,08:00:00,3.000000
t-r_167_-weekday-06:00:00-1-10,shape_650-1-1,2,08:04:32,08:04:32,1137.000000
t-r_167_-weekday-06:00:00-1-10,shape_650-1-0,3,08:04:32,08:04:32,1138.000000
t-r_167_-weekday-06:00:00-1-10,shape_523-1-0,4,10:24:02,10:24:02,36012.000000
t-r_167_-weekday-06:00:00-1-10,shape_523-1-1,5,10:24:02,10:24:02,36014.000000
t-r_167_-weekday-06:00:00-1-10,shape_450-1-1,6,10:24:29,10:24:29,36127.000000
t-r_167_-weekday-06:00:00-1-10,shape_451-1-1,7,10:24:29,10:24:29,36127.000000
t-r_167_-weekday-06:00:00-1-11,shape_450-1-0,0,08:12:00,08:12:00,3.000000
t-r_167_-weekday-06:00:00-1-11,shape_451-1-0,1,08:12:00,08:12:00,3.000000
t-r_167_-weekday-06:00:00-1-11,shape_650-1-1,2,08:16:32,08:16:32,1137.000000
t-r_167_-weekday-06:00:00-1-11,shape_650-1-0,3,08:16:32,08:16:32,1138.000000
t-r_167_-weekday-06:00:00-1-11,shape_523-1-0,4,10:36:02,10:36:02,36012.000000
t-r_167_-weekday-06:00:00-1-11,shape_523-1-1,5,10:36:02,10:36:02,36014.000000
t-r_167_-weekday-06:00:00-1-11,shape_450-1-1,6,10:36:29,10:36:29,36127.000000
t-r_167_-weekday-06:00:00-1-11,shape_451-1-1,7,10:36:29,10:36:29,36127.000000
t-r_167_-weekday-06:00:00-1-12,shape_450-1-0,0,08:24:00,08:24:00,3.000000
t-r_167_-weekday-06:00:00-1-12,shape_451-1-0,1,08:24:00,08:24:00,3.000000
t-r_167_-weekday-06:00:00-1-12,shape_650-1-1,2,08:28:32,08:28:32,1137.000000
t-r_167_-weekday-06:00:00-1-12,shape_650-1-0,3,08:28:32,08:28:32,1138.000000
t-r_167_-weekday-06:00:00-1-12,shape_523-1-0,4,10:48:02,10:48:02,36012.000000
t-r_167_-weekday-06:00:00-1-12,shape_523-1-1,5,10:48:02,10:48:02,36014.000000
t-r_167_-weekday-06:00:00-1-12,shape_450-1-1,6,10:48:29,10:48:29,36127.000000
t-r_167_-weekday-06:00:00-1-12,shape_451-1-1,7,10:48:29,10:48:29,36127.000000
t-r_167_-weekday-06:00:00-1-13,shape_450-1-0,0,08:36:00,08:36:00,3.000000
t-r_167_-weekday-06:00:00-1-13,shape_451-1-0,1,08:36:00,08:36:00,3.000000
t-r_167_-weekday-06:00:00-1-13,shape_650-1-1,2,08:40:32,08:40:32,1137.000000
t-r_167_-weekday-06:00:00-1-13,shape_650-1-0,3,08:40:32,08:40:32,1138.000000
t-r_167_-weekday-06:00:00-1-13,shape_523-1-0,4,11:00:02,11:00:02,36012.000000
t-r_167_-weekday-06:00:00-1-13,shape_523-1-1,5,11:00:02,11:00:02,36014.000000
t-r_167_-weekday-06:00:00-1-13,shape_450-1-1,6,11:00:29,11:00:29,36127.000000
t-r_167_-weekday-06:00:00-1-13,shape_451-1-1,7,11:00:29,11:00:29,36127.000000
t-r_167_-weekday-06:00:00-1-14,shape_450-1-0,0,08:48:00,08:48:00,3.000000
t-r_167_-weekday-06:00:00-1-14,shape_451-1-0,1,08:48:00,08:48:00,3.000000
t-r_167_-weekday-06:00:00-1-14,shape_650-1-1,2,08:52:32,08:52:32,1137.000000
t-r_167_-weekday-06:00:00-1-14,shape_650-1-0,3,08:52:32,08:52:32,1138.000000
t-r_167_-weekday-06:00:00-1-14,shape_523-1-0,4,11:12:02,11:12:02,36012.000000
t-r_167_-weekday-06:00:00-1-14,shape_523-1-1,5,11:12:02,11:12:02,36014.000000
t-r_167_-weekday-06:00:00-1-14,shape_450-1-1,6,11:12:29,11:12:29,36127.000000
t-r_167_-weekday-06:00:00-1-14,shape_451-1-1,7,11:12:29,11:12:29,36127.000000
t-r_166_-weekday-06:00:00-1-0,shape_490-1-0,0,06:00:00,06:00:00,0.000000
t-r_166_-weekday-06:00:00-1-0,shape_490-1-1,1,06:00:01,06:00:01,5.000000
t-r_166_-weekday-06:00:00-1-0,shape_489-1-0,2,06:00:01,06:00:01,7.000000
t-r_166_-weekday-06:00:00-1-0,shape_491-1-0,3,06:00:01,06:00:01,7.000000
t-r_166_-weekday-06:00:00-1-0,shape_450-1-0,4,06:00:03,06:00:03,13.000000
t-r_166_-weekday-06:00:00-1-0,shape_451-1-0,5,06:00:03,06:00:03,13.000000
t-r_166_-weekday-06:00:00-1-0,shape_650-1-1,6,06:04:35,06:04:35,1146.000000
t-r_166_-weekday-06:00:00-1-0,shape_650-1-0,7,06:04:35,06:04:35,1147.000000
t-r_166_-weekday-06:00:00-1-0,shape_523-1-0,8,08:16:11,08:16:11,34048.000000
t-r_166_-weekday-06:00:00-1-0,shape_523-1-1,9,08:16:12,08:16:12,34050.000000
t-r_166_-weekday-06:00:00-1-0,shape_450-1-1,10,08:16:38,08:16:38,34162.000000
t-r_166_-weekday-06:00:00-1-0,shape_451-1-1,11,08:16:38,08:16:38,34162.000000
t-r_166_-weekday-06:00:00-1-1,shape_490-1-0,0,06:12:00,06:12:00,0.000000
t-r_166_-weekday-06:00:00-1-1,shape_490-1-1,1,06:12:01,06:12:01,5.000000
t-r_166_-weekday-06:00:00-1-1,shape_489-1-0,2,06:12:01,06:12:01,7.000000
t-r_166_-weekday-06:00:00-1-1,shape_491-1-0,3,06:12:01,06:12:01,7.000000
t-r_166_-weekday-06:00:00-1-1,shape_450-1-0,4,06:12:03,06:12:03,13.000000
t-r_166_-weekday-06:00:00-1-1,shape_451-1-0,5,06:12:03,06:12:03,13.000000
t-r_166_-weekday-06:00:00-1-1,shape_650-1-1,6,06:16:35,06:16:35,1146.000000
t-r_166_-weekday-06:00:00-1-1,shape_650-1-0,7,06:16:35,06:16:35,1147.000000
t-r_166_-weekday-06:00:00-1-1,shape_523-1-0,8,08:28:11,08:28:11,34048.000000
t-r_166_-weekday-06:00:00-1-1,shape_523-1-1,9,08:28:12,08:28:12,34050.000000
t-r_166_-weekday-06:00:00-1-1,shape_450-1-1,10,08:28:38,08:28:38,34162.000000
t-r_166_-weekday-06:00:00-1-1,shape_451-1-1,11,08:28:38,08:28:38,34162.000000
t-r_166_-weekday-06:00:00-1-2,shape_490-1-0,0,06:24:00,06:24:00,0.000000
t-r_166_-weekday-06:00:00-1-2,shape_490-1-1,1,06:24:01,06:24:01,5.000000
t-r_166_-weekday-06:00:00-1-2,shape_489-1-0,2,06:24:01,06:24:01,7.000000
t-r_166_-weekday-06:00:00-1-2,shape_491-1-0,3,06:24:01,06:24:01,7.000000
t-r_166_-weekday-06:00:00-1-2,shape_450-1-0,4,06:24:03,06:24:03,13.000000
t-r_166_-weekday-06:00:00-1-2,shape_451-1-0,5,06:24:03,06:24:03,13.000000
t-r_166_-weekday-06:00:00-1-2,shape_650-1-1,6,06:28:35,06:28:35,1146.000000
t-r_166_-weekday-06:00:00-1-2,shape_650-1-0,7,06:28:35,06:28:35,1147.000000
t-r_166_-weekday-06:00:00-1-2,shape_523-1-0,8,08:40:11,08:40:11,34048.000000
t-r_166_-weekday-06:00:00-1-2,shape_523-1-1,9,08:40:12,08:40:12,34050.000000
t-r_166_-weekday-06:00:00-1-2,shape_450-1-1,10,08:40:38,08:40:38,34162.000000
t-r_166_-weekday-06:00:00-1-2,shape_451-1-1,11,08:40:38,08:40:38,34162.000000
t-r_166_-weekday-06:00:00-1-3,shape_490-1-0,0,06:36:00,06:36:00,0.000000
t-r_166_-weekday-06:00:00-1-3,shape_490-1-1,1,06:36:01,06:36:01,5.000000
t-r_166_-weekday-06:00:00-1-3,shape_489-1-0,2,06:36:01,06:36:01,7.000000
t-r_166_-weekday-06:00:00-1-3,shape_491-1-0,3,06:36:01,06:36:01,7.000000
t-r_166_-weekday-06:00:00-1-3,shape_450-1-0,4,06:36:03,06:36:03,13.000000
t-r_166_-weekday-06:00:00-1-3,shape_451-1-0,5,06:36:03,06:36:03,13.000000
t-r_166_-weekday-06:00:00-1-3,shape_650-1-1,6,06:40:35,06:40:35,1146.000000
t-r_166_-weekday-06:00:00-1-3,shape_650-1-0,7,06:40:35,06:40:35,1147.000000
t-r_166_-weekday-06:00:00-1-3,shape_523-1-0,8,08:52:11,08:52:11,34048.000000
t-r_166_-weekday-06:00:00-1-3,shape_523-1-1,9,08:52:12,08:52:12,34050.000000
t-r_166_-weekday-06:00:00-1-3,shape_450-1-1,10,08:52:38,08:52:38,34162.000000
t-r_166_-weekday-06:00:00-1-3,shape_451-1-1,11,08:52:38,08:52:38,34162.000000
t-r_166_-weekday-06:00:00-1-4,shape_490-1-0,0,06:48:00,06:48:00,0.000000
t-r_166_-weekday-06:00:00-1-4,shape_490-1-1,1,06:48:01,06:48:01,5.000000
t-r_166_-weekday-06:00:00-1-4,shape_489-1-0,2,06:48:01,06:48:01,7.000000
t-r_166_-weekday-06:00:00-1-4,shape_491-1-0,3,06:48:01,06:48:01,7.000000
t-r_166_-weekday-06:00:00-1-4,shape_450-1-0,4,06:48:03,06:48:03,13.000000
t-r_166_-weekday-06:00:00-1-4,shape_451-1-0,5,06:48:03,06:48:03,13.000000
t-r_166_-weekday-06:00:00-1-4,shape_650-1-1,6,06:52:35,06:52:35,1146.000000
t-r_166_-weekday-06:00:00-1-4,shape_650-1-0,7,06:52:35,06:52:35,1147.000000
t-r_166_-weekday-06:00:00-1-4,shape_523-1-0,8,09:04:11,09:04:11,34048.000000
t-r_166_-weekday-06:00:00-1-4,shape_523-1-1,9,09:04:12,09:04:12,34050.000000
t-r_166_-weekday-06:00:00-1-4,shape_450-1-1,10,09:04:38,09:04:38,34162.000000
t-r_166_-weekday-06:00:00-1-4,shape_451-1-1,11,09:04:38,09:04:38,34162.000000
t-r_166_-weekday-06:00:00-1-5,shape_490-1-0,0,07:00:00,07:00:00,0.000000
t-r_166_-weekday-06:00:00-1-5,shape_490-1-1,1,07:00:01,07:00:01,5.000000
t-r_166_-weekday-06:00:00-1-5,shape_489-1-0,2,07:00:01,07:00:01,7.000000
t-r_166_-weekday-06:00:00-1-5,shape_491-1-0,3,07:00:01,07:00:01,7.000000
t-r_166_-weekday-06:00:00-1-5,shape_450-1-0,4,07:00:03,07:00:03,13.000000
t-r_166_-weekday-06:00:00-1-5,shape_451-1-0,5,07:00:03,07:00:03,13.000000
t-r_166_-weekday-06:00:00-1-5,shape_650-1-1,6,07:04:35,07:04:35,1146.000000
t-r_166_-weekday-06:00:00-1-5,shape_650-1-0,7,07:04:35,07:04:35,1147.000000
t-r_166_-weekday-06:00:00-1-5,shape_523-1-0,8,09:16:11,09:16:11,34048.000000
t-r_166_-weekday-06:00:00-1-5,shape_523-1-1,9,09:16:12,09:16:12,34050.000000
t-r_166_-weekday-06:00:00-1-5,shape_450-1-1,10,09:16:38,09:16:38,34162.000000
t-r_166_-weekday-06:00:00-1-5,shape_451-1-1,11,09:16:38,09:16:38,34162.000000
t-r_166_-weekday-06:00:00-1-6,shape_490-1-0,0,07:12:00,07:12:00,0.000000
t-r_166_-weekday-06:00:00-1-6,shape_490-1-1,1,07:12:01,07:12:01,5.000000
t-r_166_-weekday-06:00:00-1-6,shape_489-1-0,2,07:12:01,07:12:01,7.000000
t-r_166_-weekday-06:00:00-1-6,shape_491-1-0,3,07:12:01,07:12:01,7.000000
t-r_166_-weekday-06:00:00-1-6,shape_450-1-0,4,07:12:03,07:12:03,13.000000
t-r_166_-weekday-06:00:00-1-6,shape_451-1-0,5,07:12:03,07:12:03,13.000000
t-r_166_-weekday-06:00:00-1-6,shape_650-1-1,6,07:16:35,07:16:35,1146.000000
t-r_166_-weekday-06:00:00-1-6,shape_650-1-0,7,07:16:35,07:16:35,1147.000000
t-r_166_-weekday-06:00:00-1-6,shape_523-1-0,8,09:28:11,09:28:11,34048.000000
t-r_166_-weekday-06:00:00-1-6,shape_523-1-1,9,09:28:12,09:28:12,34050.000000
t-r_166_-weekday-06:00:00-1-6,shape_450-1-1,10,09:28:38,09:28:38,34162.000000
t-r_166_-weekday-06:00:00-1-6,shape_451-1-1,11,09:28:38,09:28:38,34162.000000
t-r_166_-weekday-06:00:00-1-7,shape_490-1-0,0,07:24:00,07:24:00,0.000000
t-r_166_-weekday-06:00:00-1-7,shape_490-1-1,1,07:24:01,07:24:01,5.000000
t-r_166_-weekday-06:00:00-1-7,shape_489-1-0,2,07:24:01,07:24:01,7.000000
t-r_166_-weekday-06:00:00-1-7,shape_491-1-0,3,07:24:01,07:24:01,7.000000
t-r_166_-weekday-06:00:00-1-7,shape_450-1-0,4,07:24:03,07:24:03,13.000000
t-r_166_-weekday-06:00:00-1-7,shape_451-1-0,5,07:24:03,07:24:03,13.000000
t-r_166_-weekday-06:00:00-1-7,shape_650-1-1,6,07:28:35,07:28:35,1146.000000
t-r_166_-weekday-06:00:00-1-7,shape_650-1-0,7,07:28:35,07:28:35,1147.000000
t-r_166_-weekday-06:00:00-1-7,shape_523-1-0,8,09:40:11,09:40:11,34048.000000
t-r_166_-weekday-06:00:00-1-7,shape_523-1-1,9,09:40:12,09:40:12,34050.000000
t-r_166_-weekday-06:00:00-1-7,shape_450-1-1,10,09:40:38,09:40:38,34162.000000
t-r_166_-weekday-06:00:00-1-7,shape_451-1-1,11,09:40:38,09:40:38,34162.000000
t-r_166_-weekday-06:00:00-1-8,shape_490-1-0,0,07:36:00,07:36:00,0.000000
t-r_166_-weekday-06:00:00-1-8,shape_490-1-1,1,07:36:01,07:36:01,5.000000
t-r_166_-weekday-06:00:00-1-8,shape_489-1-0,2,07:36:01,07:36:01,7.000000
t-r_166_-weekday-06:00:00-1-8,shape_491-1-0,3,07:36:01,07:36:01,7.000000
t-r_166_-weekday-06:00:00-1-8,shape_450-1-0,4,07:36:03,07:36:03,13.000000
t-r_166_-weekday-06:00:00-1-8,shape_451-1-0,5,07:36:03,07:36:03,13.000000
t-r_166_-weekday-06:00:00-1-8,shape_650-1-1,6,07:40:35,07:40:35,1146.000000
t-r_166_-weekday-06:00:00-1-8,shape_650-1-0,7,07:40:35,07:40:35,1147.000000
t-r_166_-weekday-06:00:00-1-8,shape_523-1-0,8,09:52:11,09:52:11,34048.000000
t-r_166_-weekday-06:00:00-1-8,shape_523-1-1,9,09:52:12,09:52:12,34050.000000
t-r_166_-weekday-06:00:00-1-8,shape_450-1-1,10,09:52:38,09:52:38,34162.000000
t-r_166_-weekday-06:00:00-1-8,shape_451-1-1,11,09:52:38,09:52:38,34162.000000
t-r_166_-weekday-06:00:00-1-9,shape_490-1-0,0,07:48:00,07:48:00,0.000000
t-r_166_-weekday-06:00:00-1-9,shape_490-1-1,1,07:48:01,07:48:01,5.000000
t-r_166_-weekday-06:00:00-1-9,shape_489-1-0,2,07:48:01,07:48:01,7.000000
t-r_166_-weekday-06:00:00-1-9,shape_491-1-0,3,07:48:01,07:48:01,7.000000
t-r_166_-weekday-06:00:00-1-9,shape_450-1-0,4,07:48:03,07:48:03,13.000000
t-r_166_-weekday-06:00:00-1-9,shape_451-1-0,5,07:48:03,07:48:03,13.000000
t-r_166_-weekday-06:00:00-1-9,shape_650-1-1,6,07:52:35,07:52:35,1146.000000
t-r_166_-weekday-06:00:00-1-9,shape_650-1-0,7,07:52:35,07:52:35,1147.000000
t-r_166_-weekday-06:00:00-1-9,shape_523-1-0,8,10:04:11,10:04:11,34048.000000
t-r_166_-weekday-06:00:00-1-9,shape_523-1-1,9,10:04:12,10:04:12,34050.000000
t-r_166_-weekday-06:00:00-1-9,shape_450-1-1,10,10:04:38,10:04:38,34162.000000
t-r_166_-weekday-06:00:00-1-9,shape_451-1-1,11,10:04:38,10:04:38,34162.000000
t-r_166_-weekday-06:00:00-1-10,shape_490-1-0,0,08:00:00,08:00:00,0.000000
t-r_166_-weekday-06:00:00-1-10,shape_490-1-1,1,08:00:01,08:00:01,5.000000
t-r_166_-weekday-06:00:00-1-10,shape_489-1-0,2,08:00:01,08:00:01,7.000000
t-r_166_-weekday-06:00:00-1-10,shape_491-1-0,3,08:00:01,08:00:01,7.000000
t-r_166_-weekday-06:00:00-1-10,shape_450-1-0,4,08:00:03,08:00:03,13.000000
t-r_166_-weekday-06:00:00-1-10,shape_451-1-0,5,08:00:03,08:00:03,13.000000
t-r_166_-weekday-06:00:00-1-10,shape_650-1-1,6,08:04:35,08:04:35,1146.000000
t-r_166_-weekday-06:00:00-1-10,shape_650-1-0,7,08:04:35,08:04:35,1147.000000
t-r_166_-weekday-06:00:00-1-10,shape_523-1-0,8,10:16:11,10:16:11,34048.000000
t-r_166_-weekday-06:00:00-1-10,shape_523-1-1,9,10:16:12,10:16:12,34050.000000
t-r_166_-weekday-06:00:00-1-10,shape_450-1-1,10,10:16:38,10:16:38,34162.000000
t-r_166_-weekday-06:00:00-1-10,shape_451-1-1,11,10:16:38,10:16:38,34162.000000
t-r_166_-weekday-06:00:00-1-11,shape_490-1-0,0,08:12:00,08:12:00,0.000000
t-r_166_-weekday-06:00:00-1-11,shape_490-1-1,1,08:12:01,08:12:01,5.000000
t-r_166_-weekday-06:00:00-1-11,shape_489-1-0,2,08:12:01,08:12:01,7.000000
t-r_166_-weekday-06:00:00-1-11,shape_491-1-0,3,08:12:01,08:12:01,7.000000
t-r_166_-weekday-06:00:00-1-11,shape_450-1-0,4,08:12:03,08:12:03,13.000000
t-r_166_-weekday-06:00:00-1-11,shape_451-1-0,5,08:12:03,08:12:03,13.000000
t-r_166_-weekday-06:00:00-1-11,shape_650-1-1,6,08:16:35,08:16:35,1146.000000
t-r_166_-weekday-06:00:00-1-11,shape_650-1-0,7,08:16:35,08:16:35,1147.000000
t-r_166_-weekday-06:00:00-1-11,shape_523-1-0,8,10:28:11,10:28:11,34048.000000
t-r_166_-weekday-06:00:00-1-11,shape_523-1-1,9,10:28:12,10:28:12,34050.000000
t-r_166_-weekday-06:00:00-1-11,shape_450-1-1,10,10:28:38,10:28:38,34162.000000
t-r_166_-weekday-06:00:00-1-11,shape_451-1-1,11,10:28:38,10:28:38,34162.000000
t-r_166_-weekday-06:00:00-1-12,shape_490-1-0,0,08:24:00,08:24:00,0.000000
t-r_166_-weekday-06:00:00-1-12,shape_490-1-1,1,08:24:01,08:24:01,5.000000
t-r_166_-weekday-06:00:00-1-12,shape_489-1-0,2,08:24:01,08:24:01,7.000000
t-r_166_-weekday-06:00:00-1-12,shape_491-1-0,3,08:24:01,08:24:01,7.000000
t-r_166_-weekday-06:00:00-1-12,shape_450-1-0,4,08:24:03,08:24:03,13.000000
t-r_166_-weekday-06:00:00-1-12,shape_451-1-0,5,08:24:03,08:24:03,13.000000
t-r_166_-weekday-06:00:00-1-12,shape_650-1-1,6,08:28:35,08:28:35,1146.000000
t-r_166_-weekday-06:00:00-1-12,shape_650-1-0,7,08:28:35,08:28:35,1147.000000
t-r_166_-weekday-06:00:00-1-12,shape_523-1-0,8,10:40:11,10:40:11,34048.000000
t-r_166_-weekday-06:00:00-1-12,shape_523-1-1,9,10:40:12,10:40:12,34050.000000
t-r_166_-weekday-06:00:00-1-12,shape_450-1-1,10,10:40:38,10:40:38,34162.000000
t-r_166_-weekday-06:00:00-1-12,shape_451-1-1,11,10:40:38,10:40:38,34162.000000
t-r_166_-weekday-06:00:00-1-13,shape_490-1-0,0,08:36:00,08:36:00,0.000000
t-r_166_-weekday-06:00:00-1-13,shape_490-1-1,1,08:36:01,08:36:01,5.000000
t-r_166_-weekday-06:00:00-1-13,shape_489-1-0,2,08:36:01,08:36:01,7.000000
t-r_166_-weekday-06:00:00-1-13,shape_491-1-0,3,08:36:01,08:36:01,7.000000
t-r_166_-weekday-06:00:00-1-13,shape_450-1-0,4,08:36:03,08:36:03,13.000000
t-r_166_-weekday-06:00:00-1-13,shape_451-1-0,5,08:36:03,08:36:03,13.000000
t-r_166_-weekday-06:00:00-1-13,shape_650-1-1,6,08:40:35,08:40:35,1146.000000
t-r_166_-weekday-06:00:00-1-13,shape_650-1-0,7,08:40:35,08:40:35,1147.000000
t-r_166_-weekday-06:00:00-1-13,shape_523-1-0,8,10:52:11,10:52:11,34048.000000
t-r_166_-weekday-06:00:00-1-13,shape_523-1-1,9,10:52:12,10:52:12,34050.000000
t-r_166_-weekday-06:00:00-1-13,shape_450-1-1,10,10:52:38,10:52:38,34162.000000
t-r_166_-weekday-06:00:00-1-13,shape_451-1-1,11,10:52:38,10:52:38,34162.000000
t-r_166_-weekday-06:00:00-1-14,shape_490-1-0,0,08:48:00,08:48:00,0.000000
t-r_166_-weekday-06:00:00-1-14,shape_490-1-1,1,08:48:01,08:48:01,5.000000
t-r_166_-weekday-06:00:00-1-14,shape_489-1-0,2,08:48:01,08:48:01,7.000000
t-r_166_-weekday-06:00:00-1-14,shape_491-1-0,3,08:48:01,08:48:01,7.000000
t-r_166_-weekday-06:00:00-1-14,shape_450-1-0,4,08:48:03,08:48:03,13.000000
t-r_166_-weekday-06:00:00-1-14,shape_451-1-0,5,08:48:03,08:48:03,13.000000
t-r_166_-weekday-06:00:00-1-14,shape_650-1-1,6,08:52:35,08:52:35,1146.000000
t-r_166_-weekday-06:00:00-1-14,shape_650-1-0,7,08:52:35,08:52:35,1147.000000
t-r_166_-weekday-06:00:00-1-14,shape_523-1-0,8,11:04:11,11:04:11,34048.000000
t-r_166_-weekday-06:00:00-1-14,shape_523-1-1,9,11:04:12,11:04:12,34050.000000
t-r_166_-weekday-06:00:00-1-14,shape_450-1-1,10,11:04:38,11:04:38,34162.000000
t-r_166_-weekday-06:00:00-1-14,shape_451-1-1,11,11:04:38,11:04:38,34162.000000
t-r_165_-weekday-06:00:00-1-0,shape_450-1-0,0,06:00:00,06:00:00,3.000000
t-r_165_-weekday-06:00:00-1-0,shape_451-1-0,1,06:00:00,06:00:00,3.000000
t-r_165_-weekday-06:00:00-1-0,shape_650-1-1,2,06:04:32,06:04:32,1137.000000
t-r_165_-weekday-06:00:00-1-0,shape_650-1-0,3,06:04:32,06:04:32,1138.000000
t-r_165_-weekday-06:00:00-1-0,shape_523-1-0,4,09:05:31,09:05:31,46382.000000
t-r_165_-weekday-06:00:00-1-0,shape_523-1-1,5,09:05:31,09:05:31,46383.000000
t-r_165_-weekday-06:00:00-1-0,shape_450-1-1,6,09:05:58,09:05:58,46496.000000
t-r_165_-weekday-06:00:00-1-0,shape_451-1-1,7,09:05:58,09:05:58,46496.000000
t-r_165_-weekday-06:00:00-1-1,shape_450-1-0,0,06:12:00,06:12:00,3.000000
t-r_165_-weekday-06:00:00-1-1,shape_451-1-0,1,06:12:00,06:12:00,3.000000
t-r_165_-weekday-06:00:00-1-1,shape_650-1-1,2,06:16:32,06:16:32,1137.000000
t-r_165_-weekday-06:00:00-1-1,shape_650-1-0,3,06:16:32,06:16:32,1138.000000
t-r_165_-weekday-06:00:00-1-1,shape_523-1-0,4,09:17:31,09:17:31,46382.000000
t-r_165_-weekday-06:00:00-1-1,shape_523-1-1,5,09:17:31,09:17:31,46383.000000
t-r_165_-weekday-06:00:00-1-1,shape_450-1-1,6,09:17:58,09:17:58,46496.000000
t-r_165_-weekday-06:00:00-1-1,shape_451-1-1,7,09:17:58,09:17:58,46496.000000
t-r_165_-weekday-06:00:00-1-2,shape_450-1-0,0,06:24:00,06:24:00,3.000000
t-r_165_-weekday-06:00:00-1-2,shape_451-1-0,1,06:24:00,06:24:00,3.000000
t-r_165_-weekday-06:00:00-1-2,shape_650-1-1,2,06:28:32,06:28:32,1137.000000
t-r_165_-weekday-06:00:00-1-2,shape_650-1-0,3,06:28:32,06:28:32,1138.000000
t-r_165_-weekday-06:00:00-1-2,shape_523-1-0,4,09:29:31,09:29:31,46382.000000
t-r_165_-weekday-06:00:00-1-2,shape_523-1-1,5,09:29:31,09:29:31,46383.000000
t-r_165_-weekday-06:00:00-1-2,shape_450-1-1,6,09:29:58,09:29:58,46496.000000
t-r_165_-weekday-06:00:00-1-2,shape_451-1-1,7,09:29:58,09:29:58,46496.000000
t-r_165_-weekday-06:00:00-1-3,shape_450-1-0,0,06:36:00,06:36:00,3.000000
t-r_165_-weekday-06:00:00-1-3,shape_451-1-0,1,06:36:00,06:36:00,3.000000
t-r_165_-weekday-06:00:00-1-3,shape_650-1-1,2,06:40:32,06:40:32,1137.000000
t-r_165_-weekday-06:00:00-1-3,shape_650-1-0,3,06:40:32,06:40:32,1138.000000
t-r_165_-weekday-06:00:00-1-3,shape_523-1-0,4,09:41:31,09:41:31,46382.000000
